ID,duration,wav,semantics,transcript
caeab133-f302-375d-bafd-e0045ea6eae9,5.2195,./data/newmock/Fayetteville_sync/caeab133-f302-375d-bafd-e0045ea6eae9/caeab133-f302-375d-bafd-e0045ea6eae9.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fayetteville'}]},NO IT WON'T BE HOME TOMORROW EVENING IN FAYETTEVILLE EXPECT A TEMPERATURE OF TWENTY SEVEN DEGREE
84a988fa-c0c4-34e8-987f-2f97c55464d7,2.9298125,./data/Navigation/cleaned_navi/108sync/84a988fa-c0c4-34e8-987f-2f97c55464d7/84a988fa-c0c4-34e8-987f-2f97c55464d7.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'soledad mountain road'}]}, continue on soledad mountain road for 2 mile
970e7b62-9344-3d72-bdf0-c2b668f6961e,3.969,./data/cleantime/970e7b62-9344-3d72-bdf0-c2b668f6961e/970e7b62-9344-3d72-bdf0-c2b668f6961e.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'north las vegas'}]},TIME IN NORTH LAS VEGAS IS 2:26 A.M
97163e32-999a-3c63-9538-c1d94dd85dd1,4.3729375,./data/Reminder/97163e32-999a-3c63-9538-c1d94dd85dd1/97163e32-999a-3c63-9538-c1d94dd85dd1.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'take charlie to practice'}]}, when do you want to be reminde
8c84fefb-a268-36fa-956c-ec304910a4b10,3.246625,./data/ny_navi/8c84fefb-a268-36fa-956c-ec304910a4b1/8c84fefb-a268-36fa-956c-ec304910a4b1.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take the next left'}| {'type': 'road'| 'filler': 'fdr drive'}| {'type': 'road'| 'filler': 'south street viaduct'}]}, TAKE THE NEXT LEFT ONTO A C R DRIVE SOUTH STREET VIADUC
23af02b5-c9c2-3d38-ba8a-b092990df0cc,3.7673125,./data/newmock/Memphis_sync/23af02b5-c9c2-3d38-ba8a-b092990df0cc/23af02b5-c9c2-3d38-ba8a-b092990df0cc.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'memphis'}]},THE FORECAST TOMORROW MORNING IN MEMPHIS IS FIFTY FIVE DEGREES AND SUNN
89140d7a-59f2-3685-a29a-d95b78dafb22,4.7056875,./data/Reminder/89140d7a-59f2-3685-a29a-d95b78dafb22/89140d7a-59f2-3685-a29a-d95b78dafb22.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'give the dog his heartworm pill'}]}, all right give the dog his heartworm pills when do you want to be reminde
ef42fe15-df8c-38a9-9076-8bfa9694a2c8,4.2890625,./data/newmock/SanDiego_sync/ef42fe15-df8c-38a9-9076-8bfa9694a2c8/ef42fe15-df8c-38a9-9076-8bfa9694a2c8.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'san diego'}]},TUESDAY IN SAN DIEGO SIXTY FIVE AND A LOW OF FIFTY FOU
ab9a9884-31aa-3b8f-b846-a50ca85d914e,2.546375,./data/Reminder/ab9a9884-31aa-3b8f-b846-a50ca85d914e/ab9a9884-31aa-3b8f-b846-a50ca85d914e.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'tomorrow at six pm'}]}, i'll remind you tomorrow at 6 p.m
da156e62-82d2-3022-84e4-c85d3a8be63b,3.4526875,./data/newmock/Orlando_sync/da156e62-82d2-3022-84e4-c85d3a8be63b/da156e62-82d2-3022-84e4-c85d3a8be63b.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'orlando'}]},IN ORLANDO TONIGHT EXPECTING TEMPERATURE OF TWENTY TWO DEGREE
06322bcc-ac99-3fe5-850b-7b254b241edb,5.991375,./data/newmock/Fresno_sync/06322bcc-ac99-3fe5-850b-7b254b241edb/06322bcc-ac99-3fe5-850b-7b254b241edb.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fresno'}]},IT'S NOT EXPECTED TO RAIN THIS AFTERNOON IN FRESNO THE FORECAST IS NINETY ONE DEGREES AND PARTLY CLOUD
5ef4f8b0-ab14-379e-9b23-fe5cd71f4518,3.845,./data/cleanstock/5ef4f8b0-ab14-379e-9b23-fe5cd71f4518/5ef4f8b0-ab14-379e-9b23-fe5cd71f4518.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'blackstone'}]},BLACKSTONE IS CURRENTLY TRADING AT *88.0
63b8f91a-71ed-32ba-87b3-38adea11a467,1.6141875,./data/Navigation/cleaned_navi/45sync/63b8f91a-71ed-32ba-87b3-38adea11a467/63b8f91a-71ed-32ba-87b3-38adea11a467.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}]}, continue for 6 mile
47dfd1a9-071e-3bfe-8d6a-9ed7f736a523,4.093,./data/cleansun/47dfd1a9-071e-3bfe-8d6a-9ed7f736a523/47dfd1a9-071e-3bfe-8d6a-9ed7f736a523.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'modesto'}]},IN MODESTO TOMORROW THE SUN WILL SET AT 4:56 P.M
1215b387-0f96-3ed5-a7da-49637c58f273,4.7975625,./data/newmock/Frisco_sync/1215b387-0f96-3ed5-a7da-49637c58f273/1215b387-0f96-3ed5-a7da-49637c58f273.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'frisco'}]},RAIN IN FRISCO ALL DAY FRIDAY THERE'S CURRENTLY A FLASH FLOOD WATCH IN EFFEC
391f73b7-1ce7-3c35-aa39-ce62708aef13,6.640125,./data/newmock/HuntingtonBeach_sync/391f73b7-1ce7-3c35-aa39-ce62708aef13/391f73b7-1ce7-3c35-aa39-ce62708aef13.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'huntington beach'}]},NO IT'S NOT EXPECTED TO BE HOT THIS AFTERNOON IN HUNTINGTON BEACH THE TEMPERATURE IS PREDICTED TO BE TWENTY FOUR DEGREE
eee9ad06-08e1-3d6f-8361-1d989c3c7587,4.72,./data/Reminder/eee9ad06-08e1-3d6f-8361-1d989c3c7587/eee9ad06-08e1-3d6f-8361-1d989c3c7587.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'on thursday at noon'}]}, got it i'll remind you on thursday at noo
a2a8c734-3094-35f3-94ad-b7a6e6494926,3.368875,./data/Navigation/cleaned_navi/122sync/a2a8c734-3094-35f3-94ad-b7a6e6494926/a2a8c734-3094-35f3-94ad-b7a6e6494926.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'merge'}| {'type': 'road'| 'filler': 'california one sixty-three south'}]}, in a quarter mile merge onto california 163 sout
e55cc216-f8bf-3e86-96ee-995dfcf68a7c,3.395875,./data/newmock/SaltLakeCity_sync/e55cc216-f8bf-3e86-96ee-995dfcf68a7c/e55cc216-f8bf-3e86-96ee-995dfcf68a7c.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'salt lake city'}]},NO TODAY IN SALT LAKE CITY THERE'S NO CHANCE OF SNO
1a3522a3-91ee-3fa4-927e-6ca36f8313ab,5.255,./data/Navigation/cleaned_navi/28sync/1a3522a3-91ee-3fa4-927e-6ca36f8313ab/1a3522a3-91ee-3fa4-927e-6ca36f8313ab.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'carmel creek road'}]}, and the right lane to continue on us that one then use the middle lane to turn left onto carmel creek roa
90d473db-b3d2-3655-985e-56d1898739e4,4.6040625,./data/newmock/Irving_sync/90d473db-b3d2-3655-985e-56d1898739e4/90d473db-b3d2-3655-985e-56d1898739e4.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'irving'}]},THERE'S A GOOD CHANCE OF RAIN IN IRVING TOMORROW FROM SEVEN A.M. TO FOUR PM IN AT FOUR A.M
d5aa1354-6248-3700-8ec7-523fd511f531,3.9679375,./data/Reminder/d5aa1354-6248-3700-8ec7-523fd511f531/d5aa1354-6248-3700-8ec7-523fd511f531.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'call my wife'}]}, call my wife when do you want to be reminde
f7a06771-c714-3aee-9610-cfbe0f55560f,3.43475,./data/newmock/Fremont_sync/f7a06771-c714-3aee-9610-cfbe0f55560f/f7a06771-c714-3aee-9610-cfbe0f55560f.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fremont'}]},HUMIDITY TODAY IN FREMONT IS PREDICTED TO BE SIXTY PERCEN
2f1be611-fd6e-30f0-a752-61aeac45d080,5.457,./data/cleantime/2f1be611-fd6e-30f0-a752-61aeac45d080/2f1be611-fd6e-30f0-a752-61aeac45d080.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'miami'}]},THE TIME IN MIAMI FLORIDA UNITED STATES IS 2:56 A.M. ON TUESDA
fe59d8e3-f0fa-3d8a-af40-9143b998fb5c,5.4215,./data/newmock/Denver_sync/fe59d8e3-f0fa-3d8a-af40-9143b998fb5c/fe59d8e3-f0fa-3d8a-af40-9143b998fb5c.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'denver'}]},NO IT WON'T BE COLD IN DENVER TOMORROW EXPECT A HIGH OF SEVENTY FOUR AT ON
055501ea-5256-3da5-a4f0-2aabfd2c5674,3.822375,./data/Reminder/055501ea-5256-3da5-a4f0-2aabfd2c5674/055501ea-5256-3da5-a4f0-2aabfd2c5674.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'visit grand ma'}]}, visit grandma when do you want to be reminde
2c02cf99-cf85-341b-b431-84fc719a618a0,4.5909375,./data/ny_navi/2c02cf99-cf85-341b-b431-84fc719a618a/2c02cf99-cf85-341b-b431-84fc719a618a.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn left'}| {'type': 'road'| 'filler': 'i four ninety-five'}| {'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'i four ninety-five east'}]}, TURN LEFT ONTO THE I-495 RAMP THEN CONTINUE ON TO I-495 EAS
97b01055-372e-3e44-96bc-640ff00ab1a3,3.3861875,./data/Reminder/97b01055-372e-3e44-96bc-640ff00ab1a3/97b01055-372e-3e44-96bc-640ff00ab1a3.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'buy a ticket to the movies'}]}, all right by the ticket to the movies when do you want to be reminde
46870dcf-3fdc-3c5f-943c-2998e1995e89,2.196875,./data/Reminder/46870dcf-3fdc-3c5f-943c-2998e1995e89/46870dcf-3fdc-3c5f-943c-2998e1995e89.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'on july'}]}, i'll remind you on jul
53bb4e3b-5ad9-3d58-9717-b55bf64ecec8,5.9854375,./data/newmock/Newark_sync/53bb4e3b-5ad9-3d58-9717-b55bf64ecec8/53bb4e3b-5ad9-3d58-9717-b55bf64ecec8.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'newark'}]},NO IT WON'T RAIN IN NEWARK TOMORROW IT'LL BE PARTLY CLOUDY WITH A HIGH OF TWENTY AND A LOW OF THIRTEE
0eb5ae46-1e99-3aae-b746-4e04fc3a7b68,5.829,./data/cleanair/0eb5ae46-1e99-3aae-b746-4e04fc3a7b68/0eb5ae46-1e99-3aae-b746-4e04fc3a7b68.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'new orleans'}]},ACCORDING TO ARE NOW THE AIR QUALITY NEAR THE CENTER OF NEW ORLEANS IS GOO
eb1f0958-496f-3fe4-b116-f7ddbb19521f,5.457,./data/cleantime/eb1f0958-496f-3fe4-b116-f7ddbb19521f/eb1f0958-496f-3fe4-b116-f7ddbb19521f.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'boise'}]},THE TIME IN BOISE IDAHO UNITED STATES IS 12:43 A.M. ON WEDNESDA
4ff77955-7f08-3414-ad5f-7dfe4f5ebf17,7.684125,./data/newmock/DesMoines_sync/4ff77955-7f08-3414-ad5f-7dfe4f5ebf17/4ff77955-7f08-3414-ad5f-7dfe4f5ebf17.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'des moines'}]},COUNTRY NEXT WEDNESDAY IN DES MOINES IT'LL BE PARTLY CLOUDY HIGHS WILL BE IN THE UPPER TWENTIES SUNDAY THROUGH TUESDAY SEND ME IN THE MIDDL
d34595eb-c249-37c7-8695-b06dc4564efa,5.9574375,./data/newmock/Miami_sync/d34595eb-c249-37c7-8695-b06dc4564efa/d34595eb-c249-37c7-8695-b06dc4564efa.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'miami'}]},IT'S LIKELY ON FRIDAY IN MIAMI THERE'S A MODERATE CHANCE OF RAIN FROM AROUND NINE A.M. UNTIL AROUND SIX P
444e9700-aee2-30ac-894a-2b87f5d088a60,3.084875,./data/ny_navi/444e9700-aee2-30ac-894a-2b87f5d088a6/444e9700-aee2-30ac-894a-2b87f5d088a6.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take'}| {'type': 'road'| 'filler': 'exit'}| {'type': 'road'| 'filler': 'harlem river drive'}]}, IN A QUARTER MILE TAKE THE EXIT OR THE HARLEM RIVER DRIV
4e34a1de-3da7-3ab4-8a09-1aa539600e84,5.085,./data/cleantime/4e34a1de-3da7-3ab4-8a09-1aa539600e84/4e34a1de-3da7-3ab4-8a09-1aa539600e84.wav,{'action': 'time'| 'entities': [{'type': 'city'| 'filler': 'irving'}]},TIME IN IRVING TEXAS UNITED STATES IS 3:27 A.M
e7688e1a-a35b-31d3-b658-0e167ddc2e80,5.52625,./data/Navigation/cleaned_navi/65sync/e7688e1a-a35b-31d3-b658-0e167ddc2e80/e7688e1a-a35b-31d3-b658-0e167ddc2e80.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take'}| {'type': 'road'| 'filler': 'exit thirty-three a'}| {'type': 'roadnext'| 'filler': 'california fifty-six east'}]}, and a half miles to use the right lane to take exit 3384 california 56 bypass eas
55a296d8-a853-3f1f-b5a4-2e426128f2bf,2.87525,./data/newmock/SaintPaul_sync/55a296d8-a853-3f1f-b5a4-2e426128f2bf/55a296d8-a853-3f1f-b5a4-2e426128f2bf.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'saint paul'}]},RAIN IN SAINT PAUL TODAY FROM NOON TO THREE A.M
ebf168d8-7aec-3426-ae29-d11b1acfe42d,3.6118125,./data/newmock/FortWorth_sync/ebf168d8-7aec-3426-ae29-d11b1acfe42d/ebf168d8-7aec-3426-ae29-d11b1acfe42d.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'fort worth'}]},TEMPERATURE IN FORT WORTH TONIGHT IS PREDICTED TO BE SIXTY ONE DEGREE
6aff62fe-565f-3f6a-8ee8-028596cc37ef,4.093,./data/cleansun/6aff62fe-565f-3f6a-8ee8-028596cc37ef/6aff62fe-565f-3f6a-8ee8-028596cc37ef.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'riverside'}]},RIVERSIDE TODAY THE SUN WILL RISE AT 6:17 A.M
44c582b4-2717-3fd7-8784-cb3d85b81519,7.318,./data/cleanstock/44c582b4-2717-3fd7-8784-cb3d85b81519/44c582b4-2717-3fd7-8784-cb3d85b81519.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'paradox interactive baby bubble'}]},PARADOX INTERACTIVE BABY OF 192 SWEDISH KRONOR IN 80 O
02faf644-b2d3-391e-a46e-5658a2304ef4,4.0054375,./data/newmock/Denver_sync/02faf644-b2d3-391e-a46e-5658a2304ef4/02faf644-b2d3-391e-a46e-5658a2304ef4.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'denver'}]},DENVER RIGHT NOW THERE'S A THREE MILE PER HOUR WIND COMING FROM THE NORTHEAS
514caf50-f947-3222-9c2d-b7463e546e37,3.11,./data/Reminder/514caf50-f947-3222-9c2d-b7463e546e37/514caf50-f947-3222-9c2d-b7463e546e37.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'get diapers'}]}, get diapers when do you want to be reminde
a5e692dd-f6ff-370c-9b24-ba250c84ead0,1.7098125,./data/Navigation/cleaned_navi/229sync/a5e692dd-f6ff-370c-9b24-ba250c84ead0/a5e692dd-f6ff-370c-9b24-ba250c84ead0.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'stay'}| {'type': 'road'| 'filler': 'roselle street'}]}, turn right to stay on rosselle stree
377ade85-7732-36cd-9377-b4ae2b6f41e3,4.0215,./data/Navigation/cleaned_navi/188sync/377ade85-7732-36cd-9377-b4ae2b6f41e3/377ade85-7732-36cd-9377-b4ae2b6f41e3.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'take'}| {'type': 'road'| 'filler': 'exit eight'}| {'type': 'roadnext'| 'filler': 'i five north'}]}, in a quarter mile turn right lane to take exit 184 i-5 nort
1a72cd9f-a7ae-34f7-979b-e29bc3d5a466,2.6903125,./data/newmock/SanDiego_sync/1a72cd9f-a7ae-34f7-979b-e29bc3d5a466/1a72cd9f-a7ae-34f7-979b-e29bc3d5a466.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'san diego'}]},SAN DIEGO WON'T BE GETTING ANY RAIN THIS WEE
2790c387-29ab-30e0-b1e1-67bcd8852105,7.07,./data/cleanair/2790c387-29ab-30e0-b1e1-67bcd8852105/2790c387-29ab-30e0-b1e1-67bcd8852105.wav,{'action': 'air'| 'entities': [{'type': 'city'| 'filler': 'denver'}]},
fc7cd1b2-10df-3f54-9575-01cdadb33e6d,8.5234375,./data/newmock/Dallas_sync/fc7cd1b2-10df-3f54-9575-01cdadb33e6d/fc7cd1b2-10df-3f54-9575-01cdadb33e6d.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'dallas'}]},FRIDAY THROUGH SUNDAY IN DALLAS HIGH SCHOOL BE AROUND SEVENTY EIGHT FROM SIXTY TWO TO SIXTY NINE FRIDAY AND SATURDAY IT'LL BE PARKE
c61b1764-940f-3d14-8b1d-c7f2b58f5149,3.0125,./data/newmock/KansasCity_sync/c61b1764-940f-3d14-8b1d-c7f2b58f5149/c61b1764-940f-3d14-8b1d-c7f2b58f5149.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'kansas city'}]},TODAY IN KANSAS CITY THERE'S ONLY A LOW CHANCE OF RAI
b9543a4d-d85e-328f-88f9-155b6a9f53a3,2.47125,./data/Navigation/cleaned_navi/220sync/b9543a4d-d85e-328f-88f9-155b6a9f53a3/b9543a4d-d85e-328f-88f9-155b6a9f53a3.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'sorrento valley road'}]}, anyone sorrento valley road for 1 mil
25f650eb-62e7-37b4-b04b-7831b5e2cb5f,4.35425,./data/Reminder/25f650eb-62e7-37b4-b04b-7831b5e2cb5f/25f650eb-62e7-37b4-b04b-7831b5e2cb5f.wav,{'action': 'reminder'| 'entities': [{'type': 'time'| 'filler': 'at one'}]}, got it i'll remind you at
e90dfae1-a279-3718-bca0-775382d64d8e,4.27925,./data/Reminder/e90dfae1-a279-3718-bca0-775382d64d8e/e90dfae1-a279-3718-bca0-775382d64d8e.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'pick up my prescription'}]}, okay pick up my prescription when do you want to be reminde
6bec8c30-015e-3824-a795-17d1ce11dd30,7.18425,./data/newmock/ChulaVista_sync/6bec8c30-015e-3824-a795-17d1ce11dd30/6bec8c30-015e-3824-a795-17d1ce11dd30.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'chula vista'}]},NO IT'S NOT FORECAST TO RAIN IN CHULA VISTA TODAY IT'LL BE CLEAR WITH A FORECASTED HIGH OF TWENTY THREE AND A LOW OF TWELV
8d2a2e93-8827-3b95-b373-25d287007d63,7.502125,./data/newmock/SanAntonio_sync/8d2a2e93-8827-3b95-b373-25d287007d63/8d2a2e93-8827-3b95-b373-25d287007d63.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'san antonio'}]},SAN ANTONIO TODAY THUNDERSTORMS WITH A FORECASTED HIGH OF EIGHTY SEVEN AND A LOW OF SIXTY THREE TOMORRO
09b180f4-3ce1-31c8-b8fd-6179b790de50,4.275,./data/newmock/Portland_sync/09b180f4-3ce1-31c8-b8fd-6179b790de50/09b180f4-3ce1-31c8-b8fd-6179b790de50.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'portland'}]},PROBABLY NOT ON THURSDAY IN PORTLAND THERE'S ONLY A VERY SLIGHT CHANCE OF RAI
b1da382d-9797-3645-841c-d51f179d27a0,3.0369375,./data/Navigation/cleaned_navi/190sync/b1da382d-9797-3645-841c-d51f179d27a0/b1da382d-9797-3645-841c-d51f179d27a0.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'miramar road'}]}, use the right two lanes to turn right onto miramar roa
55912ce9-64f3-3d7c-a61d-6ddbcebbe71b,6.946,./data/cleanstock/55912ce9-64f3-3d7c-a61d-6ddbcebbe71b/55912ce9-64f3-3d7c-a61d-6ddbcebbe71b.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'royal bank of canada'}]},ROYAL BANK OF CANADA CLOSED UP 1.5% ON FRIDAY AND 127 CANADIAN DOLLARS AND THIRTY-TWO CENT
99153fd9-80d8-3836-8e3e-d127642c66c30,3.7195625,./data/ny_navi/99153fd9-80d8-3836-8e3e-d127642c66c3/99153fd9-80d8-3836-8e3e-d127642c66c3.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'stay'}| {'type': 'road'| 'filler': 'queens midtown expressway'}]}, IN 1000 FEET KEEP LEFT TO STAY ON QUEENS MIDTOWN EXPRESSWA
8448f502-7a45-371f-8756-2f65522a9eb0,5.2815,./data/newmock/Detroit_sync/8448f502-7a45-371f-8756-2f65522a9eb0/8448f502-7a45-371f-8756-2f65522a9eb0.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'detroit'}]},NO IT WON'T BE HOME THURSDAY IN DETROIT EXPECT A HIGH OF SIXTY EIGHT AND A LOW OF FORTY FIV
d8e3a23b-f194-31e7-a16a-50061d329a2c,4.1228125,./data/Reminder/d8e3a23b-f194-31e7-a16a-50061d329a2c/d8e3a23b-f194-31e7-a16a-50061d329a2c.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'pay the dog walker'}]}, got it take the dog walker when do you want to be reminde
50de91b2-2f9b-3eb8-8007-86a9f23c77de,2.0824375,./data/Navigation/cleaned_navi/21sync/50de91b2-2f9b-3eb8-8007-86a9f23c77de/50de91b2-2f9b-3eb8-8007-86a9f23c77de.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'carmel mountain road'}]}, turn right to stay on carmel mountain roa
0f46b79b-b297-3643-8737-2f5843e8dd69,5.4133125,./data/newmock/Laredo_sync/0f46b79b-b297-3643-8737-2f5843e8dd69/0f46b79b-b297-3643-8737-2f5843e8dd69.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'laredo'}]},IT WON'T BE COLD TOMORROW IN LAREDO EXPECT A HIGH OF THIRTY SEVEN AND A LOW OF TWENTY THRE
516318b0-8032-3fa9-bbde-7c9cdd7b18e3,7.57025,./data/newmock/Arlington_sync/516318b0-8032-3fa9-bbde-7c9cdd7b18e3/516318b0-8032-3fa9-bbde-7c9cdd7b18e3.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'arlington'}]},ALTHOUGH THERE'S ONLY A VERY SLIGHT CHANCE OF RAIN IN ARLINGTON TODAY THERE'S A MODERATE CHANCE OF RAIN TOMORROW STARTING AT ABOUT ONE A.M. AND CONTINUING THROUGH THE NIGH
be57085a-2f5b-3256-b16a-c17f96e647ce,3.8765,./data/Navigation/cleaned_navi/259sync/be57085a-2f5b-3256-b16a-c17f96e647ce/be57085a-2f5b-3256-b16a-c17f96e647ce.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'calle cristobal'}]}, in a quarter mile near the right two lanes to turn right on nakiya crystal bal
3728a43f-c787-3819-9486-7fbcf8fce420,2.810875,./data/Navigation/cleaned_navi/74sync/3728a43f-c787-3819-9486-7fbcf8fce420/3728a43f-c787-3819-9486-7fbcf8fce420.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'turn right'}| {'type': 'road'| 'filler': 'science park road'}]}, in 800 feet turn right onto science park roa
65f22d07-32ce-396f-810f-815986a8ed02,2.818,./data/Navigation/cleaned_navi/191sync/65f22d07-32ce-396f-810f-815986a8ed02/65f22d07-32ce-396f-810f-815986a8ed02.wav,{'action': 'navigation'| 'entities': [{'type': 'intent'| 'filler': 'continue'}| {'type': 'road'| 'filler': 'kearny villa road'}]}, continue on kearny villa road for 3 mile
e88b5555-770e-3da2-bd39-9b2967d092fc,5.829,./data/cleanstock/e88b5555-770e-3da2-bd39-9b2967d092fc/e88b5555-770e-3da2-bd39-9b2967d092fc.wav,{'action': 'stock'| 'entities': [{'type': 'company'| 'filler': 'prologis'}]},HOW LARGE IS CLOSED DOWN 0.87% YESTERDAY AT *108.7
092eab61-7ee8-33be-ac46-6692c51ff889,5.645875,./data/newmock/ElPaso_sync/092eab61-7ee8-33be-ac46-6692c51ff889/092eab61-7ee8-33be-ac46-6692c51ff889.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'el paso'}]},FRIDAY THROUGH SUNDAY IN EL PASO IT'LL BE SUNNY WITH HIGHS IN THE LOW NINETYS AND LOWS AROUND SIXTY THRE
5b2901f1-b12d-388e-87d8-792c209565d2,3.845,./data/cleansun/5b2901f1-b12d-388e-87d8-792c209565d2/5b2901f1-b12d-388e-87d8-792c209565d2.wav,{'action': 'sun'| 'entities': [{'type': 'city'| 'filler': 'louisville'}]},IN LOUISVILLE TODAY THE SUN WILL RISE AT 7:20 A.M
3418cf49-a558-3d1d-a1fd-356ed89bf7e2,4.3013125,./data/newmock/SanDiego_sync/3418cf49-a558-3d1d-a1fd-356ed89bf7e2/3418cf49-a558-3d1d-a1fd-356ed89bf7e2.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'san diego'}]},TUESDAY IN SAN DIEGO SIXTY FIVE AND A LOW OF FIFTY FIV
206de5eb-8ba7-35d8-85e0-a38374a53603,3.96625,./data/Reminder/206de5eb-8ba7-35d8-85e0-a38374a53603/206de5eb-8ba7-35d8-85e0-a38374a53603.wav,{'action': 'reminder'| 'entities': [{'type': 'todo'| 'filler': 'call my daughter'}]}, call my daughter when do you want to be reminde
f8fa268d-c9d1-3078-8d52-a43f0bcd7ade,4.4986875,./data/newmock/DMAirForce_sync/f8fa268d-c9d1-3078-8d52-a43f0bcd7ade/f8fa268d-c9d1-3078-8d52-a43f0bcd7ade.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'dm air force'}]},DM AIR FORCE BASE TODAY EXPECT A HIGH OF NINETY EIGHT AND A LOW OF SIXTY FIV
bd3df01b-fce9-3d7f-b1fd-433f19898ea8,4.727125,./data/newmock/Chandler_sync/bd3df01b-fce9-3d7f-b1fd-433f19898ea8/bd3df01b-fce9-3d7f-b1fd-433f19898ea8.wav,{'action': 'weather'| 'entities': [{'type': 'city'| 'filler': 'chandler'}]},TOMORROW IN CHANDLER EXPECT THE EYE OF NINETY THREE IN A LOW OF SIXTY EIGHT DEGREES FAHRENHEI
